source_id,cluster_id,tweet_ids,centroid
647169726158925824,2,"647169726158925824_2,647169726158925824_12,647169726158925824_8,647169726158925824_11",647169726158925824_11
647193820812177408,0,647193820812177408_1,647193820812177408_1
647193820812177408,1,647193820812177408_3,647193820812177408_3
647193820812177408,2,647193820812177408_2,647193820812177408_2
647464349611589632,0,"647464349611589632_18,647464349611589632_7,647464349611589632_16,647464349611589632_1,647464349611589632_3,647464349611589632_15",647464349611589632_3
647464349611589632,1,"647464349611589632_6,647464349611589632_13,647464349611589632_14,647464349611589632_17,647464349611589632_4,647464349611589632_2",647464349611589632_6
647464349611589632,2,"647464349611589632_18,647464349611589632_3,647464349611589632_16,647464349611589632_7,647464349611589632_1,647464349611589632_9",647464349611589632_3
648310692794109952,0,"648310692794109952_5,648310692794109952_8,648310692794109952_7",648310692794109952_5
648310692794109952,1,"648310692794109952_1,648310692794109952_2,648310692794109952_6",648310692794109952_1
648310692794109952,2,"648310692794109952_5,648310692794109952_8,648310692794109952_7",648310692794109952_5
648993731169939456,0,648993731169939456_2,648993731169939456_2
648993731169939456,1,648993731169939456_3,648993731169939456_3
648993731169939456,2,648993731169939456_1,648993731169939456_1
649584608560832513,0,"649584608560832513_6,649584608560832513_1",649584608560832513_6
649584608560832513,1,"649584608560832513_1,649584608560832513_3",649584608560832513_1
649584608560832513,2,"649584608560832513_3,649584608560832513_6",649584608560832513_6
649881917534433280,0,"649881917534433280_6,649881917534433280_12,649881917534433280_16,649881917534433280_15,649881917534433280_13,649881917534433280_3",649881917534433280_15
649881917534433280,1,"649881917534433280_9,649881917534433280_2,649881917534433280_14,649881917534433280_7,649881917534433280_11,649881917534433280_4",649881917534433280_9
649881917534433280,2,"649881917534433280_12,649881917534433280_6,649881917534433280_16,649881917534433280_15,649881917534433280_13,649881917534433280_3",649881917534433280_15
649889459836710912,0,"649889459836710912_25,649889459836710912_21,649889459836710912_17,649889459836710912_27,649889459836710912_11,649889459836710912_14,649889459836710912_30,649889459836710912_2,649889459836710912_15,649889459836710912_19,649889459836710912_6",649889459836710912_25
649889459836710912,1,"649889459836710912_25,649889459836710912_1,649889459836710912_17,649889459836710912_27,649889459836710912_21,649889459836710912_30,649889459836710912_18,649889459836710912_6,649889459836710912_19,649889459836710912_3,649889459836710912_2",649889459836710912_25
649889459836710912,2,"649889459836710912_22,649889459836710912_24,649889459836710912_28,649889459836710912_9,649889459836710912_20,649889459836710912_4,649889459836710912_13,649889459836710912_7,649889459836710912_16,649889459836710912_12,649889459836710912_8",649889459836710912_13
649903655160815616,0,"649903655160815616_50,649903655160815616_39,649903655160815616_3,649903655160815616_31,649903655160815616_86,649903655160815616_30,649903655160815616_38,649903655160815616_20,649903655160815616_42,649903655160815616_51,649903655160815616_14,649903655160815616_85,649903655160815616_27,649903655160815616_9,649903655160815616_87,649903655160815616_47,649903655160815616_37,649903655160815616_46,649903655160815616_8,649903655160815616_43,649903655160815616_2,649903655160815616_48,649903655160815616_22,649903655160815616_25,649903655160815616_7,649903655160815616_44,649903655160815616_23,649903655160815616_40,649903655160815616_33",649903655160815616_22
649903655160815616,1,"649903655160815616_53,649903655160815616_69,649903655160815616_34,649903655160815616_71,649903655160815616_81,649903655160815616_11,649903655160815616_68,649903655160815616_35,649903655160815616_73,649903655160815616_57,649903655160815616_45,649903655160815616_13,649903655160815616_49,649903655160815616_61,649903655160815616_56,649903655160815616_10,649903655160815616_41,649903655160815616_16,649903655160815616_64,649903655160815616_63,649903655160815616_28,649903655160815616_84,649903655160815616_62,649903655160815616_58,649903655160815616_55,649903655160815616_36,649903655160815616_29,649903655160815616_18,649903655160815616_75",649903655160815616_53
649903655160815616,2,"649903655160815616_69,649903655160815616_53,649903655160815616_34,649903655160815616_71,649903655160815616_81,649903655160815616_11,649903655160815616_68,649903655160815616_45,649903655160815616_35,649903655160815616_13,649903655160815616_73,649903655160815616_49,649903655160815616_57,649903655160815616_61,649903655160815616_10,649903655160815616_16,649903655160815616_63,649903655160815616_56,649903655160815616_64,649903655160815616_41,649903655160815616_28,649903655160815616_58,649903655160815616_84,649903655160815616_62,649903655160815616_36,649903655160815616_29,649903655160815616_55,649903655160815616_70,649903655160815616_75",649903655160815616_53
649974380416618496,0,"649974380416618496_38,649974380416618496_47,649974380416618496_20,649974380416618496_12,649974380416618496_4,649974380416618496_42,649974380416618496_6,649974380416618496_21,649974380416618496_11,649974380416618496_18,649974380416618496_16,649974380416618496_10,649974380416618496_31,649974380416618496_15,649974380416618496_40,649974380416618496_36",649974380416618496_47
649974380416618496,1,"649974380416618496_3,649974380416618496_47,649974380416618496_20,649974380416618496_6,649974380416618496_21,649974380416618496_31,649974380416618496_9,649974380416618496_41,649974380416618496_4,649974380416618496_25,649974380416618496_17,649974380416618496_22,649974380416618496_10,649974380416618496_2,649974380416618496_33,649974380416618496_11",649974380416618496_17
649974380416618496,2,"649974380416618496_26,649974380416618496_46,649974380416618496_8,649974380416618496_7,649974380416618496_36,649974380416618496_43,649974380416618496_5,649974380416618496_16,649974380416618496_23,649974380416618496_35,649974380416618496_14,649974380416618496_15,649974380416618496_30,649974380416618496_13,649974380416618496_45,649974380416618496_40",649974380416618496_23
649985459389661184,0,"649985459389661184_17,649985459389661184_14,649985459389661184_1,649985459389661184_24,649985459389661184_19,649985459389661184_6,649985459389661184_9,649985459389661184_20,649985459389661184_3",649985459389661184_14
649985459389661184,1,"649985459389661184_14,649985459389661184_8,649985459389661184_1,649985459389661184_5,649985459389661184_19,649985459389661184_21,649985459389661184_7,649985459389661184_3,649985459389661184_11",649985459389661184_14
649985459389661184,2,"649985459389661184_22,649985459389661184_12,649985459389661184_15,649985459389661184_16,649985459389661184_8,649985459389661184_4,649985459389661184_5,649985459389661184_23,649985459389661184_10",649985459389661184_8
650037735579910145,0,"650037735579910145_3,650037735579910145_1,650037735579910145_16,650037735579910145_27,650037735579910145_2,650037735579910145_22,650037735579910145_30,650037735579910145_19,650037735579910145_25,650037735579910145_11,650037735579910145_6",650037735579910145_11
650037735579910145,1,"650037735579910145_17,650037735579910145_10,650037735579910145_4,650037735579910145_9,650037735579910145_23,650037735579910145_24,650037735579910145_20,650037735579910145_14,650037735579910145_15,650037735579910145_7,650037735579910145_26",650037735579910145_4
650037735579910145,2,"650037735579910145_4,650037735579910145_10,650037735579910145_23,650037735579910145_14,650037735579910145_9,650037735579910145_17,650037735579910145_24,650037735579910145_15,650037735579910145_20,650037735579910145_31,650037735579910145_8",650037735579910145_4
650046859537448960,0,"650046859537448960_18,650046859537448960_2,650046859537448960_7,650046859537448960_21,650046859537448960_8,650046859537448960_14,650046859537448960_9",650046859537448960_2
650046859537448960,1,"650046859537448960_5,650046859537448960_20,650046859537448960_12,650046859537448960_6,650046859537448960_16,650046859537448960_1,650046859537448960_19",650046859537448960_1
650046859537448960,2,"650046859537448960_15,650046859537448960_1,650046859537448960_5,650046859537448960_20,650046859537448960_14,650046859537448960_16,650046859537448960_6",650046859537448960_15
650128194209730561,0,"650128194209730561_2,650128194209730561_11,650128194209730561_5,650128194209730561_8,650128194209730561_6",650128194209730561_2
650128194209730561,1,"650128194209730561_11,650128194209730561_7,650128194209730561_2,650128194209730561_6,650128194209730561_8",650128194209730561_2
650128194209730561,2,"650128194209730561_13,650128194209730561_1,650128194209730561_4,650128194209730561_12,650128194209730561_9",650128194209730561_1
650254360727973889,0,650254360727973889_1,650254360727973889_1
650254360727973889,1,650254360727973889_1,650254360727973889_1
650254360727973889,2,650254360727973889_2,650254360727973889_2
650710483289419776,0,"650710483289419776_2,650710483289419776_4",650710483289419776_4
650710483289419776,1,"650710483289419776_1,650710483289419776_3",650710483289419776_1
650710483289419776,2,"650710483289419776_1,650710483289419776_3",650710483289419776_1
650952376954650629,0,650952376954650629_1,650952376954650629_1
650952376954650629,1,650952376954650629_2,650952376954650629_2
650952376954650629,2,650952376954650629_2,650952376954650629_2
650975967146602496,0,"650975967146602496_46,650975967146602496_26,650975967146602496_19,650975967146602496_28,650975967146602496_15,650975967146602496_4,650975967146602496_29,650975967146602496_40,650975967146602496_32,650975967146602496_16,650975967146602496_25,650975967146602496_3,650975967146602496_36,650975967146602496_31,650975967146602496_27,650975967146602496_22,650975967146602496_13",650975967146602496_31
650975967146602496,1,"650975967146602496_49,650975967146602496_10,650975967146602496_11,650975967146602496_44,650975967146602496_30,650975967146602496_47,650975967146602496_14,650975967146602496_2,650975967146602496_34,650975967146602496_38,650975967146602496_43,650975967146602496_5,650975967146602496_6,650975967146602496_1,650975967146602496_9,650975967146602496_41,650975967146602496_7",650975967146602496_30
650975967146602496,2,"650975967146602496_46,650975967146602496_19,650975967146602496_26,650975967146602496_28,650975967146602496_15,650975967146602496_29,650975967146602496_4,650975967146602496_40,650975967146602496_32,650975967146602496_25,650975967146602496_16,650975967146602496_31,650975967146602496_3,650975967146602496_36,650975967146602496_27,650975967146602496_22,650975967146602496_13",650975967146602496_31
651018580989972480,0,"651018580989972480_9,651018580989972480_10,651018580989972480_4,651018580989972480_7",651018580989972480_9
651018580989972480,1,"651018580989972480_8,651018580989972480_6,651018580989972480_3,651018580989972480_2",651018580989972480_8
651018580989972480,2,"651018580989972480_3,651018580989972480_8,651018580989972480_2,651018580989972480_5",651018580989972480_8
651044059222556674,0,"651044059222556674_2,651044059222556674_15,651044059222556674_3,651044059222556674_14,651044059222556674_10",651044059222556674_15
651044059222556674,1,"651044059222556674_13,651044059222556674_5,651044059222556674_7,651044059222556674_12,651044059222556674_11",651044059222556674_12
651044059222556674,2,"651044059222556674_2,651044059222556674_15,651044059222556674_14,651044059222556674_3,651044059222556674_10",651044059222556674_15
651321040119963648,0,651321040119963648_1,651321040119963648_1
651321040119963648,1,651321040119963648_2,651321040119963648_2
651321040119963648,2,651321040119963648_1,651321040119963648_1
651402689352351744,0,"651402689352351744_21,651402689352351744_36,651402689352351744_25,651402689352351744_7,651402689352351744_20,651402689352351744_11,651402689352351744_34,651402689352351744_27,651402689352351744_9,651402689352351744_12,651402689352351744_35,651402689352351744_14",651402689352351744_20
651402689352351744,1,"651402689352351744_3,651402689352351744_28,651402689352351744_29,651402689352351744_19,651402689352351744_4,651402689352351744_22,651402689352351744_5,651402689352351744_6,651402689352351744_10,651402689352351744_13,651402689352351744_24,651402689352351744_17",651402689352351744_3
651402689352351744,2,"651402689352351744_21,651402689352351744_36,651402689352351744_25,651402689352351744_7,651402689352351744_20,651402689352351744_11,651402689352351744_34,651402689352351744_27,651402689352351744_9,651402689352351744_12,651402689352351744_35,651402689352351744_14",651402689352351744_20
651486105628463105,0,"651486105628463105_10,651486105628463105_11,651486105628463105_2,651486105628463105_6",651486105628463105_2
651486105628463105,1,"651486105628463105_7,651486105628463105_12,651486105628463105_4,651486105628463105_5",651486105628463105_5
651486105628463105,2,"651486105628463105_1,651486105628463105_12,651486105628463105_7,651486105628463105_9",651486105628463105_9
651786568592658433,0,"651786568592658433_3,651786568592658433_16,651786568592658433_11,651786568592658433_15,651786568592658433_14,651786568592658433_12",651786568592658433_16
651786568592658433,1,"651786568592658433_8,651786568592658433_4,651786568592658433_13,651786568592658433_6,651786568592658433_10,651786568592658433_5",651786568592658433_10
651786568592658433,2,"651786568592658433_3,651786568592658433_14,651786568592658433_7,651786568592658433_12,651786568592658433_11,651786568592658433_1",651786568592658433_1
651825062174195712,0,"651825062174195712_43,651825062174195712_46,651825062174195712_49,651825062174195712_3,651825062174195712_42,651825062174195712_64,651825062174195712_16,651825062174195712_35,651825062174195712_37,651825062174195712_14,651825062174195712_15,651825062174195712_52,651825062174195712_1,651825062174195712_59,651825062174195712_12,651825062174195712_62,651825062174195712_34,651825062174195712_11,651825062174195712_6,651825062174195712_48,651825062174195712_53,651825062174195712_2",651825062174195712_12
651825062174195712,1,"651825062174195712_7,651825062174195712_21,651825062174195712_10,651825062174195712_55,651825062174195712_26,651825062174195712_4,651825062174195712_36,651825062174195712_47,651825062174195712_20,651825062174195712_25,651825062174195712_24,651825062174195712_19,651825062174195712_2,651825062174195712_63,651825062174195712_58,651825062174195712_41,651825062174195712_12,651825062174195712_54,651825062174195712_44,651825062174195712_51,651825062174195712_13,651825062174195712_18",651825062174195712_12
651825062174195712,2,"651825062174195712_25,651825062174195712_24,651825062174195712_26,651825062174195712_36,651825062174195712_30,651825062174195712_19,651825062174195712_20,651825062174195712_58,651825062174195712_55,651825062174195712_51,651825062174195712_63,651825062174195712_10,651825062174195712_21,651825062174195712_5,651825062174195712_38,651825062174195712_54,651825062174195712_40,651825062174195712_4,651825062174195712_18,651825062174195712_13,651825062174195712_60,651825062174195712_32",651825062174195712_13
651959206287908868,0,"651959206287908868_15,651959206287908868_45,651959206287908868_7,651959206287908868_1,651959206287908868_14,651959206287908868_44,651959206287908868_28,651959206287908868_10,651959206287908868_8,651959206287908868_11,651959206287908868_41,651959206287908868_27,651959206287908868_43,651959206287908868_24,651959206287908868_16,651959206287908868_32",651959206287908868_16
651959206287908868,1,"651959206287908868_35,651959206287908868_29,651959206287908868_19,651959206287908868_25,651959206287908868_40,651959206287908868_6,651959206287908868_37,651959206287908868_18,651959206287908868_9,651959206287908868_4,651959206287908868_23,651959206287908868_13,651959206287908868_20,651959206287908868_42,651959206287908868_38,651959206287908868_21",651959206287908868_18
651959206287908868,2,"651959206287908868_35,651959206287908868_29,651959206287908868_19,651959206287908868_25,651959206287908868_6,651959206287908868_40,651959206287908868_18,651959206287908868_37,651959206287908868_9,651959206287908868_4,651959206287908868_23,651959206287908868_13,651959206287908868_20,651959206287908868_42,651959206287908868_38,651959206287908868_21",651959206287908868_18
652000523525091328,0,"652000523525091328_8,652000523525091328_7,652000523525091328_6,652000523525091328_1",652000523525091328_7
652000523525091328,1,"652000523525091328_7,652000523525091328_8,652000523525091328_1,652000523525091328_6",652000523525091328_7
652000523525091328,2,"652000523525091328_2,652000523525091328_11,652000523525091328_9,652000523525091328_10",652000523525091328_11
652300118205427716,0,"652300118205427716_8,652300118205427716_7,652300118205427716_10,652300118205427716_12,652300118205427716_4",652300118205427716_10
652300118205427716,1,"652300118205427716_12,652300118205427716_13,652300118205427716_7,652300118205427716_9,652300118205427716_14",652300118205427716_13
652300118205427716,2,"652300118205427716_5,652300118205427716_11,652300118205427716_14,652300118205427716_3,652300118205427716_6",652300118205427716_3
652349108653551616,0,"652349108653551616_1,652349108653551616_21,652349108653551616_24,652349108653551616_20,652349108653551616_8,652349108653551616_6,652349108653551616_7,652349108653551616_25,652349108653551616_23",652349108653551616_25
652349108653551616,1,"652349108653551616_15,652349108653551616_11,652349108653551616_13,652349108653551616_9,652349108653551616_22,652349108653551616_12,652349108653551616_19,652349108653551616_3,652349108653551616_26",652349108653551616_13
652349108653551616,2,"652349108653551616_1,652349108653551616_21,652349108653551616_24,652349108653551616_6,652349108653551616_20,652349108653551616_16,652349108653551616_25,652349108653551616_17,652349108653551616_7",652349108653551616_16
652783670370115585,0,652783670370115585_1,652783670370115585_1
652783670370115585,1,652783670370115585_1,652783670370115585_1
652783670370115585,2,652783670370115585_1,652783670370115585_1
652882609219833856,0,"652882609219833856_41,652882609219833856_11,652882609219833856_59,652882609219833856_88,652882609219833856_25,652882609219833856_81,652882609219833856_31,652882609219833856_65,652882609219833856_26,652882609219833856_91,652882609219833856_67,652882609219833856_8,652882609219833856_3,652882609219833856_63,652882609219833856_86,652882609219833856_27,652882609219833856_51,652882609219833856_49,652882609219833856_76,652882609219833856_37,652882609219833856_5,652882609219833856_68,652882609219833856_53,652882609219833856_55,652882609219833856_60,652882609219833856_83,652882609219833856_87,652882609219833856_12,652882609219833856_15,652882609219833856_73,652882609219833856_29",652882609219833856_41
652882609219833856,1,"652882609219833856_25,652882609219833856_59,652882609219833856_11,652882609219833856_65,652882609219833856_29,652882609219833856_9,652882609219833856_34,652882609219833856_76,652882609219833856_41,652882609219833856_3,652882609219833856_49,652882609219833856_8,652882609219833856_55,652882609219833856_81,652882609219833856_10,652882609219833856_91,652882609219833856_53,652882609219833856_31,652882609219833856_63,652882609219833856_88,652882609219833856_37,652882609219833856_73,652882609219833856_58,652882609219833856_86,652882609219833856_87,652882609219833856_67,652882609219833856_51,652882609219833856_83,652882609219833856_26,652882609219833856_40,652882609219833856_68",652882609219833856_41
652882609219833856,2,"652882609219833856_75,652882609219833856_24,652882609219833856_89,652882609219833856_16,652882609219833856_33,652882609219833856_6,652882609219833856_28,652882609219833856_14,652882609219833856_69,652882609219833856_42,652882609219833856_4,652882609219833856_21,652882609219833856_35,652882609219833856_77,652882609219833856_46,652882609219833856_18,652882609219833856_62,652882609219833856_38,652882609219833856_44,652882609219833856_54,652882609219833856_90,652882609219833856_70,652882609219833856_1,652882609219833856_47,652882609219833856_36,652882609219833856_50,652882609219833856_79,652882609219833856_71,652882609219833856_43,652882609219833856_34,652882609219833856_9",652882609219833856_46
652982112870662144,0,"652982112870662144_19,652982112870662144_15,652982112870662144_32,652982112870662144_3,652982112870662144_34,652982112870662144_9,652982112870662144_23,652982112870662144_12,652982112870662144_31,652982112870662144_16,652982112870662144_5,652982112870662144_10",652982112870662144_5
652982112870662144,1,"652982112870662144_5,652982112870662144_9,652982112870662144_22,652982112870662144_19,652982112870662144_7,652982112870662144_31,652982112870662144_11,652982112870662144_1,652982112870662144_15,652982112870662144_20,652982112870662144_27,652982112870662144_26",652982112870662144_5
652982112870662144,2,"652982112870662144_32,652982112870662144_8,652982112870662144_30,652982112870662144_29,652982112870662144_6,652982112870662144_21,652982112870662144_4,652982112870662144_33,652982112870662144_18,652982112870662144_26,652982112870662144_28,652982112870662144_10",652982112870662144_6
653250169752977408,0,"653250169752977408_23,653250169752977408_21,653250169752977408_17,653250169752977408_5,653250169752977408_3,653250169752977408_1,653250169752977408_26,653250169752977408_19,653250169752977408_25,653250169752977408_15",653250169752977408_15
653250169752977408,1,"653250169752977408_21,653250169752977408_23,653250169752977408_1,653250169752977408_22,653250169752977408_16,653250169752977408_7,653250169752977408_26,653250169752977408_5,653250169752977408_2,653250169752977408_25",653250169752977408_25
653250169752977408,2,"653250169752977408_20,653250169752977408_13,653250169752977408_29,653250169752977408_10,653250169752977408_7,653250169752977408_11,653250169752977408_2,653250169752977408_18,653250169752977408_8,653250169752977408_9",653250169752977408_9
653285570383335424,0,"653285570383335424_3,653285570383335424_4",653285570383335424_3
653285570383335424,1,"653285570383335424_3,653285570383335424_4",653285570383335424_3
653285570383335424,2,"653285570383335424_1,653285570383335424_2",653285570383335424_2
653432177632387072,0,"653432177632387072_8,653432177632387072_5,653432177632387072_1",653432177632387072_1
653432177632387072,1,"653432177632387072_6,653432177632387072_4,653432177632387072_1",653432177632387072_1
653432177632387072,2,"653432177632387072_3,653432177632387072_9,653432177632387072_7",653432177632387072_7
653432261203750912,0,"653432261203750912_1,653432261203750912_6,653432261203750912_7,653432261203750912_11,653432261203750912_5",653432261203750912_7
653432261203750912,1,"653432261203750912_4,653432261203750912_9,653432261203750912_1,653432261203750912_8,653432261203750912_2",653432261203750912_2
653432261203750912,2,"653432261203750912_10,653432261203750912_4,653432261203750912_12,653432261203750912_3,653432261203750912_7",653432261203750912_7
654336219447472128,0,654336219447472128_1,654336219447472128_1
654336219447472128,1,654336219447472128_1,654336219447472128_1
654336219447472128,2,654336219447472128_1,654336219447472128_1
654343805081157633,0,"654343805081157633_21,654343805081157633_35,654343805081157633_37,654343805081157633_7,654343805081157633_6,654343805081157633_28,654343805081157633_29,654343805081157633_38,654343805081157633_5,654343805081157633_34,654343805081157633_10,654343805081157633_22,654343805081157633_9,654343805081157633_31",654343805081157633_9
654343805081157633,1,"654343805081157633_14,654343805081157633_16,654343805081157633_13,654343805081157633_31,654343805081157633_35,654343805081157633_38,654343805081157633_29,654343805081157633_23,654343805081157633_33,654343805081157633_10,654343805081157633_17,654343805081157633_28,654343805081157633_34,654343805081157633_25",654343805081157633_13
654343805081157633,2,"654343805081157633_20,654343805081157633_26,654343805081157633_11,654343805081157633_32,654343805081157633_15,654343805081157633_1,654343805081157633_8,654343805081157633_3,654343805081157633_36,654343805081157633_18,654343805081157633_24,654343805081157633_19,654343805081157633_12,654343805081157633_2",654343805081157633_32
654351281260113920,0,"654351281260113920_6,654351281260113920_2,654351281260113920_3",654351281260113920_6
654351281260113920,1,"654351281260113920_5,654351281260113920_7,654351281260113920_1",654351281260113920_1
654351281260113920,2,"654351281260113920_1,654351281260113920_2,654351281260113920_6",654351281260113920_6
654371696195993600,0,"654371696195993600_1,654371696195993600_4",654371696195993600_4
654371696195993600,1,"654371696195993600_3,654371696195993600_2",654371696195993600_2
654371696195993600,2,"654371696195993600_1,654371696195993600_4",654371696195993600_4
655080266784968705,0,"655080266784968705_36,655080266784968705_46,655080266784968705_1,655080266784968705_30,655080266784968705_22,655080266784968705_41,655080266784968705_14,655080266784968705_28,655080266784968705_39,655080266784968705_8,655080266784968705_19,655080266784968705_37,655080266784968705_45,655080266784968705_6,655080266784968705_9,655080266784968705_43",655080266784968705_19
655080266784968705,1,"655080266784968705_25,655080266784968705_24,655080266784968705_29,655080266784968705_40,655080266784968705_33,655080266784968705_21,655080266784968705_32,655080266784968705_20,655080266784968705_31,655080266784968705_7,655080266784968705_4,655080266784968705_34,655080266784968705_38,655080266784968705_39,655080266784968705_18,655080266784968705_10",655080266784968705_39
655080266784968705,2,"655080266784968705_46,655080266784968705_1,655080266784968705_30,655080266784968705_36,655080266784968705_22,655080266784968705_28,655080266784968705_41,655080266784968705_9,655080266784968705_47,655080266784968705_14,655080266784968705_6,655080266784968705_43,655080266784968705_12,655080266784968705_8,655080266784968705_37,655080266784968705_45",655080266784968705_37
655812191233417216,0,"655812191233417216_11,655812191233417216_1,655812191233417216_12,655812191233417216_13,655812191233417216_9",655812191233417216_13
655812191233417216,1,"655812191233417216_11,655812191233417216_1,655812191233417216_7,655812191233417216_14,655812191233417216_3",655812191233417216_3
655812191233417216,2,"655812191233417216_2,655812191233417216_6,655812191233417216_8,655812191233417216_4,655812191233417216_9",655812191233417216_9
655815788675399680,0,"655815788675399680_1,655815788675399680_9,655815788675399680_7",655815788675399680_7
655815788675399680,1,"655815788675399680_4,655815788675399680_8,655815788675399680_5",655815788675399680_4
655815788675399680,2,"655815788675399680_1,655815788675399680_7,655815788675399680_9",655815788675399680_7
655986243042459648,0,655986243042459648_2,655986243042459648_2
655986243042459648,1,655986243042459648_1,655986243042459648_1
655986243042459648,2,655986243042459648_2,655986243042459648_2
656047932093763584,0,"656047932093763584_2,656047932093763584_5,656047932093763584_37,656047932093763584_36,656047932093763584_3,656047932093763584_35,656047932093763584_47,656047932093763584_27,656047932093763584_39,656047932093763584_31,656047932093763584_26,656047932093763584_33,656047932093763584_46,656047932093763584_9,656047932093763584_7,656047932093763584_50,656047932093763584_20,656047932093763584_29",656047932093763584_3
656047932093763584,1,"656047932093763584_19,656047932093763584_52,656047932093763584_12,656047932093763584_41,656047932093763584_49,656047932093763584_14,656047932093763584_23,656047932093763584_1,656047932093763584_34,656047932093763584_21,656047932093763584_13,656047932093763584_10,656047932093763584_22,656047932093763584_40,656047932093763584_43,656047932093763584_53,656047932093763584_4,656047932093763584_11",656047932093763584_22
656047932093763584,2,"656047932093763584_19,656047932093763584_52,656047932093763584_12,656047932093763584_41,656047932093763584_14,656047932093763584_23,656047932093763584_49,656047932093763584_45,656047932093763584_34,656047932093763584_1,656047932093763584_43,656047932093763584_4,656047932093763584_13,656047932093763584_10,656047932093763584_40,656047932093763584_22,656047932093763584_30,656047932093763584_21",656047932093763584_22
656202544331517952,0,"656202544331517952_8,656202544331517952_4,656202544331517952_1,656202544331517952_11",656202544331517952_11
656202544331517952,1,"656202544331517952_7,656202544331517952_10,656202544331517952_11,656202544331517952_3",656202544331517952_10
656202544331517952,2,"656202544331517952_5,656202544331517952_9,656202544331517952_4,656202544331517952_8",656202544331517952_9
656361703664451585,0,"656361703664451585_8,656361703664451585_2,656361703664451585_3,656361703664451585_4,656361703664451585_9",656361703664451585_3
656361703664451585,1,"656361703664451585_13,656361703664451585_12,656361703664451585_9,656361703664451585_1,656361703664451585_6",656361703664451585_13
656361703664451585,2,"656361703664451585_11,656361703664451585_13,656361703664451585_7,656361703664451585_10,656361703664451585_14",656361703664451585_11
656523458139045889,0,"656523458139045889_2,656523458139045889_3,656523458139045889_6",656523458139045889_6
656523458139045889,1,"656523458139045889_2,656523458139045889_8,656523458139045889_4",656523458139045889_2
656523458139045889,2,"656523458139045889_8,656523458139045889_5,656523458139045889_6",656523458139045889_6
656595123590012928,0,656595123590012928_1,656595123590012928_1
656595123590012928,1,656595123590012928_1,656595123590012928_1
656595123590012928,2,656595123590012928_1,656595123590012928_1
656629493377990656,0,656629493377990656_1,656629493377990656_1
656629493377990656,1,656629493377990656_1,656629493377990656_1
656629493377990656,2,656629493377990656_1,656629493377990656_1
656662726014599168,0,"656662726014599168_16,656662726014599168_10,656662726014599168_11,656662726014599168_1,656662726014599168_6,656662726014599168_2",656662726014599168_6
656662726014599168,1,"656662726014599168_3,656662726014599168_12,656662726014599168_13,656662726014599168_8,656662726014599168_5,656662726014599168_9",656662726014599168_8
656662726014599168,2,"656662726014599168_3,656662726014599168_12,656662726014599168_8,656662726014599168_13,656662726014599168_15,656662726014599168_9",656662726014599168_8
656811196218286080,0,656811196218286080_1,656811196218286080_1
656811196218286080,1,656811196218286080_1,656811196218286080_1
656811196218286080,2,656811196218286080_1,656811196218286080_1
656818921979310081,0,656818921979310081_1,656818921979310081_1
656818921979310081,1,656818921979310081_2,656818921979310081_2
656818921979310081,2,656818921979310081_1,656818921979310081_1
656825206045020160,0,"656825206045020160_3,656825206045020160_2",656825206045020160_2
656825206045020160,1,"656825206045020160_1,656825206045020160_2",656825206045020160_2
656825206045020160,2,"656825206045020160_4,656825206045020160_1",656825206045020160_4
656830586577883136,0,"656830586577883136_1,656830586577883136_3",656830586577883136_3
656830586577883136,1,"656830586577883136_1,656830586577883136_5",656830586577883136_1
656830586577883136,2,"656830586577883136_3,656830586577883136_2",656830586577883136_2
656848877463560192,0,"656848877463560192_3,656848877463560192_4,656848877463560192_1",656848877463560192_1
656848877463560192,1,"656848877463560192_7,656848877463560192_6,656848877463560192_4",656848877463560192_7
656848877463560192,2,"656848877463560192_7,656848877463560192_6,656848877463560192_2",656848877463560192_7
656870311057575936,0,656870311057575936_1,656870311057575936_1
656870311057575936,1,656870311057575936_1,656870311057575936_1
656870311057575936,2,656870311057575936_1,656870311057575936_1
656880145769197568,0,656880145769197568_1,656880145769197568_1
656880145769197568,1,656880145769197568_1,656880145769197568_1
656880145769197568,2,656880145769197568_2,656880145769197568_2
656955120626880512,0,656955120626880512_1,656955120626880512_1
656955120626880512,1,656955120626880512_1,656955120626880512_1
656955120626880512,2,656955120626880512_1,656955120626880512_1
657007736467525632,0,657007736467525632_1,657007736467525632_1
657007736467525632,1,657007736467525632_3,657007736467525632_3
657007736467525632,2,657007736467525632_3,657007736467525632_3
658065957823324160,0,"658065957823324160_5,658065957823324160_10,658065957823324160_2,658065957823324160_6",658065957823324160_5
658065957823324160,1,"658065957823324160_5,658065957823324160_10,658065957823324160_2,658065957823324160_6",658065957823324160_5
658065957823324160,2,"658065957823324160_1,658065957823324160_4,658065957823324160_3,658065957823324160_7",658065957823324160_1
658259426172891136,0,658259426172891136_1,658259426172891136_1
658259426172891136,1,658259426172891136_2,658259426172891136_2
658259426172891136,2,658259426172891136_1,658259426172891136_1
658462819667615744,0,658462819667615744_1,658462819667615744_1
658462819667615744,1,658462819667615744_2,658462819667615744_2
658462819667615744,2,658462819667615744_2,658462819667615744_2
658755852199927808,0,"658755852199927808_5,658755852199927808_6",658755852199927808_6
658755852199927808,1,"658755852199927808_3,658755852199927808_1",658755852199927808_1
658755852199927808,2,"658755852199927808_5,658755852199927808_6",658755852199927808_6
