source_id,cluster_id,tweet_ids,centroid
524949443607412737,1,"524956942926880768,524950874767249408",524956942926880768
524949443607412737,2,"524956942926880768,524950874767249408",524956942926880768
524952883343925249,0,"524961842603388928,524954979736379392,524953204224962560,524956203294941184,524954368324288512,524954311395405824,524959930928070656",524959930928070656
524952883343925249,1,"524954362448449537,524961388532228098,524959159377080320,524954878138155008,524954074262011904,524954684994629633,524960241340141568",524954362448449537
524952883343925249,2,"524961842603388928,524954979736379392,524953204224962560,524954368324288512,524956203294941184,524954311395405824,524959930928070656",524959930928070656
524956129017995264,0,"524957310024945665,524956679025487872,524960172914266112,524957131930624000,524958112629809152,524960171345592321,524957420003803136,524956507230593026,524957146656821249,524956724311388161,524962037617938432",524957310024945665
524956129017995264,1,"524965013291679744,524965291000750080,524976163391696896,524961283523612673,524959078229880832,524966291413561344,524957484336041984,524965991072423936,524963581599547392,524957535925993472,524964253418401792",524965013291679744
524956129017995264,2,"524965013291679744,524965291000750080,524976163391696896,524961283523612673,524959078229880832,524966291413561344,524965991072423936,524963581599547392,524964253418401792,524967358528757761,524979653027856385",524965013291679744
524959809402331137,0,"524960097563590656,524960034305114113,524960004529737728,524985774224048129,524961643688890368,524960359388823552",524960097563590656
524959809402331137,1,"524960097563590656,524960034305114113,524960004529737728,524960409602650113,524960862248132608,524985774224048129",524960862248132608
524959809402331137,2,"524961861406838784,524960144632070145,524960933211168770,524961297721749505,524960960227078144,524960274156371968",524960960227078144
524961721744900097,0,"524962170166317056,524966142654578688,524965639677825024,524962458864476161,524963568534700032,525244532929994752,525178631208075264,524962161026924544",525178631208075264
524961721744900097,1,"524967988114755584,524964096886599681,524965748268343296,524963597454438400,524973909930569728,524962533472731137,524962763362144256,524963431821377537",524962763362144256
524961721744900097,2,"524965242691141632,524969490149560321,524965639677825024,524968554131898368,524965802647519232,524966142654578688,524962305571033089,524967988114755584",524969490149560321
524962142563610625,0,"524968425685516288,524964642406535168",524964642406535168
524962142563610625,1,"524963251181076481,524962753099075584",524963251181076481
524962142563610625,2,"524975109023735808,524964642406535168",524964642406535168
524964948683005952,0,"524976005564215296,524972964052103169,524972276345622528,524971397488336897,524969798170869761,524974054957002752,524971249152577536,524973597467901952,524973370677690368,524970031856488448,524973155014946816,524976953707999232,524974938256457729,524972948508409856,524969503499616256",524972964052103169
524964948683005952,1,"524977054178353154,524973312901132288,524967686284255232,524972948508409856,525011846164938752,524965523470434305,524973597467901952,524972665564835841,524972859714981889,524973940343840768,524971522126270464,524972433984323584,524972933652185089,524974795503726593,524973750710591490",524971522126270464
524964948683005952,2,"524968014484365313,524971804096737280,524974118614347776,524965523470434305,524976953707999232,524977054178353154,524971348469510145,524973072504606720,524970424246226945,524971210275565568,524974795503726593,524967686284255232,524974420428075009,525011846164938752,524973904969093120",524971210275565568
524965775036387329,0,"525015279387299840,525005729938554882",525015279387299840
524965775036387329,1,"525015279387299840,524974387125317633",524974387125317633
524965775036387329,2,"524974387125317633,525005729938554882",524974387125317633
524966904885428226,0,"524967761110650880,524967134339022848",524967761110650880
524966904885428226,1,"524966987169292288,524977090140315648",524977090140315648
524966904885428226,2,"524967761110650880,524967134339022848",524967761110650880
524969201102901248,0,"524972839078985728,524971630678642688,524971262071033857,524976232266731520,524976794198638592,524989506509103105",524971630678642688
524969201102901248,1,"524971066943602688,524983303599054850,524971350881218560,524970364771000320,524986499411226624,524975896432611328",524975896432611328
524969201102901248,2,"524986499411226624,524971350881218560,524971066943602688,524970364771000320,524975896432611328,524970440285249536",524975896432611328
524970851675176960,0,"524973778439528450,524973750694182912",524973750694182912
524970851675176960,1,"524973750694182912,524972452464824320",524973750694182912
524970851675176960,2,"524973084596375553,524977026890211328",524977026890211328
524972443308683264,0,"524996070972358656,524995006088896513,524975009488330756,524995354539085826",524995354539085826
524972443308683264,1,"524975119438200833,524996070972358656,524995006088896513,524996595021283328",524975119438200833
524972443308683264,2,"524989861087158272,524974351095832578,524990464970489856,524995496944087040",524990464970489856
524975705206304769,0,"524977413038817280,524977773958684673,524976999929237505,524977952640221184,524978385660153856,524977621281824770,524976291905552385",524976999929237505
524975705206304769,1,"524976564405276672,524976240051367937,524976688275673088,524976661058826240,524978635498082305,524976772535037952,524976279150657536",524976279150657536
524975705206304769,2,"524977413038817280,524977773958684673,524976999929237505,524978385660153856,524977952640221184,524975860185825281,524977621281824770",524976999929237505
524980744658382848,0,"524982162270220288,524983426072731648,524981867876212736",524983426072731648
524980744658382848,1,"525043841490251776,525001263922937857,524990946497531905",524990946497531905
524980744658382848,2,"524982162270220288,524981867876212736,524983426072731648",524983426072731648
524981436252950528,0,"525554047408160768,525541364927574016,524981904131764224",525541364927574016
524981436252950528,1,"524981780122972161,524982163456786432,524982445469622272",524982163456786432
524981436252950528,2,"525554047408160768,525541364927574016,524982163456786432",524982163456786432
524983581983375360,0,"524984000134520834,524984804161642497,524988101966303233,524985119036411904",524984804161642497
524983581983375360,1,"525056723497660416,524985542384320514,524988215376510976,524985802502447105",524988215376510976
524983581983375360,2,"524985542384320514,525056723497660416,524988215376510976,524985802502447105",524988215376510976
524990163446140928,0,"524992704673890304,525003827494531073",525003827494531073
524990163446140928,1,"524990764049522688,525003827494531073",525003827494531073
524990163446140928,2,"524992704673890304,524990563217838081",524992704673890304
524991576163250176,0,"524991671218745344,524992137260453888,524992668301262848",524992137260453888
524991576163250176,1,"524993414056927232,524993079603130368,524991949917663232",524993079603130368
524991576163250176,2,"524991671218745344,524993836050042880,524991949917663232",524991671218745344
524993533212897281,0,"525023033585827840,524993786276220928",525023033585827840
524993533212897281,1,"524994366541398017,524995135822905345",524995135822905345
524993533212897281,2,"524993786276220928,524994741180846080",524994741180846080
524995771587108864,0,"525047302663442433,525008964409638912",525008964409638912
524995771587108864,1,"525036307173879808,525299114922496000",525299114922496000
524995771587108864,2,"525036307173879808,525299114922496000",525299114922496000
525003468659228672,0,"525007939569221632,525009574256848897,525009203187171329,525009403658129408,525008177683636224,525008290863136768",525009403658129408
525003468659228672,1,"525010026143162368,525009250213326848,525009872640032768,525007273832497154,525008782842396672,525007688405491712",525010026143162368
525003468659228672,2,"525010026143162368,525009250213326848,525009872640032768,525007273832497154,525007688405491712,525008782842396672",525010026143162368
525019752507658240,0,"525066315036237824,525020934265393152,525065680849481730,525405160282288130,525667513724862464,525024232095612928,525408911105347584,525021049759752192,525024672975716352,525406690116894720,525404621280641024",525408911105347584
525019752507658240,1,"525066315036237824,525020934265393152,525065680849481730,525405160282288130,525667513724862464,525024232095612928,525408911105347584,525024672975716352,525021049759752192,525020856381362176,525404621280641024",525408911105347584
525019752507658240,2,"525021185613238272,525021127702106112,525020658972258305,525022226668855296,525022239356645377,525020543603703809,525022402217271296,525027654509293568,525020978485940226,525022127255482368,525022674599555072",525020543603703809
525023025792835585,0,"525031384029872128,525025735338381313,525024680613511169,525046262467293184",525024680613511169
525023025792835585,1,"525024680613511169,525023379481313281,525049296794574850,525024498999783424",525024680613511169
525023025792835585,2,"525028433106309121,525032806288601088,525046262467293184,525024498999783424",525032806288601088
525025279803424768,0,"525026519790284800,525032961310482432,525032985738084352",525032961310482432
525025279803424768,1,"525031054537936897,525026654759182338,525030036911689728",525030036911689728
525025279803424768,2,"525026519790284800,525031054537936897,525036532013727744",525036532013727744
525025463648137216,0,"525027625329508352,525029708384468994,525025722466058240,525037638898954240",525037638898954240
525025463648137216,1,"525026551411519488,525037638898954240,525026196451782656,525032025238294528",525032025238294528
525025463648137216,2,"525027171321282560,525029708384468994,525027625329508352,525031063178211330",525027171321282560
525028734991343617,0,"525034956691869696,525030166687670272",525034956691869696
525028734991343617,1,"525030173914431488,525034956691869696",525034956691869696
525028734991343617,2,"525032614697385984,525036486337757185",525036486337757185
525032872647065600,0,"525033521837273088,525033642939416576,525035264826413056,525040309097336832,525035734403530752",525035734403530752
525032872647065600,1,"525034548196024320,525040767270543360,525035256361934848,525034442104901632,525049059321462784",525034442104901632
525032872647065600,2,"525034548196024320,525040767270543360,525035256361934848,525049059321462784,525048948386299904",525049059321462784
525049639016615937,0,"525061861398806528,525081032824209408",525081032824209408
525049639016615937,1,"525061861398806528,525081032824209408",525081032824209408
525049639016615937,2,"525052198586040321,525053884029763585",525053884029763585
525056576038518785,0,"525080746080620544,525080429410664448,525058435361292288,525072231022333953,525278489721966592,525059328685133824,525057571321688064",525278489721966592
525056576038518785,1,"525080746080620544,525080429410664448,525058435361292288,525072231022333953,525278489721966592,525059328685133824,525057571321688064",525278489721966592
525056576038518785,2,"525061525409525760,525057109910495232,525058373591367680,525062334302412800,525057081515061248,525060851661668352,525068703109758977",525068703109758977
525058976376193024,0,"525083768500264961,525070492395261953",525070492395261953
525058976376193024,1,"525065014281908224,525070492395261953",525065014281908224
525058976376193024,2,"525065014281908224,525083768500264961",525065014281908224
525060425184858112,0,"525083549284966400,525062454372757504,525061994504671234,525072756191547393,525061828997820417",525062454372757504
525060425184858112,1,"525083549284966400,525062454372757504,525061994504671234,525072756191547393,525061828997820417",525062454372757504
525060425184858112,2,"525061909968478208,525060901137702913,525061437224648704,525061831229210624,525062377713455104",525060901137702913
525068915068923904,0,525882599294517248,525882599294517248
525068915068923904,1,525070724403564544,525070724403564544
525068915068923904,2,525834551239524353,525834551239524353
529540733020405760,0,"529548830287876096,529550553773506560,529661580649459712,529657666843721729,529547352907218944",529657666843721729
529540733020405760,1,"529546994520694784,529550101925343233,529548830287876096,529660640575897600,529547352907218944",529660640575897600
529540733020405760,2,"529542083405955072,529590746018754560,529658081840746496,529546994520694784,529550101925343233",529590746018754560
529653029747064832,0,"529880720458911745,529656160736251904",529656160736251904
529653029747064832,1,"529656160736251904,529880720458911745",529880720458911745
529653029747064832,2,"529697018575585280,529751327174586370",529751327174586370
529654186791944192,0,"529664081100562432,529655597114085376,529655164828139522,529680820324560897",529655164828139522
529654186791944192,1,"529655944066912257,529658952519540736,529654334456598529,529671977662185473",529655944066912257
529654186791944192,2,"529655944066912257,529658952519540736,529654334456598529,529671977662185473",529655944066912257
529660296080916480,0,"529661727940431872,529661510369284096",529661727940431872
529660296080916480,1,"529666750330449920,529661317087768576",529661317087768576
529660296080916480,2,"529666750330449920,529661317087768576",529661317087768576
529687410611728384,0,"529689031571808256,529690572630798338",529690572630798338
529687410611728384,1,"529689031571808256,529690952563433472",529689031571808256
529687410611728384,2,"529687957377413120,529690572630798338",529690572630798338
529689679411810304,0,"529690091221180416,529693591132983297",529690091221180416
529689679411810304,1,"529693591132983297,529695331387461632",529693591132983297
529689679411810304,2,"529689790254698496,529694204361203713",529689790254698496
529695367680761856,0,"529696892851347458,529695704982491137,529701086815592449",529695704982491137
529695367680761856,1,"529696619244306432,529697981751373824,529696091638620160",529697981751373824
529695367680761856,2,"529701086815592449,529695587390980097,529698240405729281",529698240405729281
529695483661664257,0,"529701933301653505,529703489107423233",529703489107423233
529695483661664257,1,"529701933301653505,529702311111983104",529702311111983104
529695483661664257,2,"529708506111549440,529705003758665729",529708506111549440
529713467184676864,0,"529714660690644992,529715169942065152",529715169942065152
529713467184676864,1,"529736871707152385,529715169942065152",529715169942065152
529713467184676864,2,"529736871707152385,529739950993203201",529739950993203201
529716453792956416,0,529797259362177024,529797259362177024
529716453792956416,1,529797259362177024,529797259362177024
529716453792956416,2,529797166739378177,529797166739378177
529720273285566464,0,"529723713701543938,529722739196985345,529721493962641408,529721182468444160,529722000076718082,529723719552618496",529723719552618496
529720273285566464,1,"529723119913951232,529722212706971648,529722739196985345,529720506602516480,529722084600320001,529723588413489152",529723119913951232
529720273285566464,2,"529723119913951232,529722212706971648,529721379302952961,529722084600320001,529722617318899712,529723588413489152",529723119913951232
529739968470867968,0,"529745508148203523,529746860714758145,529827763855704064",529745508148203523
529739968470867968,1,"529745508148203523,529746860714758145,529740822238232577",529740822238232577
529739968470867968,2,"529748991849013248,529740809672077313,529743000247992320",529743000247992320
53czp3,0,"d7rz5di,d7rxrfo,d7s0jc2,d7rxrx9,d7rz0it",d7rz0it
53czp3,1,"d7ry6nh,d7rxzwf,d7rz9tv,d7s0dzc,d7rxo93",d7rz9tv
53czp3,2,"d7s0xls,d7rz9tv,d7rz7n3,d7s0jc2,d7rxo93",d7s0xls
544268732046913536,0,"544301461845188608,544275696433246208",544301461845188608
544268732046913536,1,"544279970483159040,544275161982455808",544275161982455808
544268732046913536,2,"544279970483159040,544275161982455808",544275161982455808
544269749405097984,0,"544272498238304256,544273706545991681,544277158747574272,544273762921615360,544277779517165568",544277779517165568
544269749405097984,1,"544273610311876608,544276279860924418,544272759657078785,544280276914827264,544270541725511680",544270541725511680
544269749405097984,2,"544272498238304256,544273706545991681,544277779517165568,544272301416775680,544274434765225985",544277779517165568
544271069146656768,0,"544274483289157632,544271964890611712,544273614229733377,544272839889526784",544271964890611712
544271069146656768,1,"544272856528715776,544414074906222593,544304399456432128,544272511912136704",544304399456432128
544271069146656768,2,"544414074906222593,544272007013994496,544280324360781824,544304399456432128",544280324360781824
544271284796784640,0,"544273029765685248,544272860194168833,544275772416880640",544275772416880640
544271284796784640,1,"544276699157135360,544274452381302784,544271682358493184",544271682358493184
544271284796784640,2,"544276699157135360,544274452381302784,544272825268183041",544272825268183041
544271362022338560,0,"544276495213268993,544275986171572224,544275000039972864,544280000124694528,544276206728671232,544277466639257601",544277466639257601
544271362022338560,1,"544272691260178432,544280949496619009,544284471919652864,544278051245551616,544279546766180352,544283418314690560",544284471919652864
544271362022338560,2,"544284756876472321,544280949496619009,544278513264513024,544283765023846400,544278051245551616,544283418314690560",544278513264513024
544272537341812736,0,"544273516397219841,544273878668050432,544275153266696193,544272859846045696",544272859846045696
544272537341812736,1,"544275851559579648,544272987000541184,544275868684935168,544275153266696193",544275153266696193
544272537341812736,2,"544280076628414464,544559843898839040,544275851559579648,544333165612269569",544559843898839040
544274544174071809,0,"544276430021214208,544277148778127361,544283072720805890,544276148163989504,544287064028491777,544277244135235584,544275904831422464,544285237698506752,544277700534599681,544305446618550272",544276430021214208
544274544174071809,1,"544274956675465218,544286234114539520,544285250109837312,544275667442204673,544282640241950720,544276436006498304,544281872503943168,544276038923329536,544281145907482624,544275255163125760",544275667442204673
544274544174071809,2,"544274956675465218,544276436006498304,544285250109837312,544286234114539520,544282640241950720,544281872503943168,544275255163125760,544276038923329536,544280004860059648,544278280543555584",544286234114539520
544274934835707905,0,"544279314808582145,544275135809998850,544276498778423297,544277297172189184,544278190936424449,544275191787175937,544296135180169216,544295967638302720,544275371257233408,544275715185995776,544280989187321856,544296446368169984,544277407411097600,544282961118375936",544282961118375936
544274934835707905,1,"544287443407892480,544290947404943361,544285405390983168,544288286748205056,544289610869010434,544282274510811137,544289493260701697,544288960642834432,544286846780723200,544296176892116993,544288694497071104,544290366493446145,544277362368843777,544296446368169984",544286846780723200
544274934835707905,2,"544290947404943361,544287443407892480,544289493260701697,544288286748205056,544285405390983168,544282274510811137,544289610869010434,544288960642834432,544288694497071104,544290366493446145,544278146397519872,544286846780723200,544296840045535232,544287983260549121",544286846780723200
544277117039837184,0,"544279344252596224,544281387499413504,544278016235302912,544280441151574016,544281262371119104,544308681337106432,544278198150647809,544277353900154880,544281431917076480,544281375826665472",544308681337106432
544277117039837184,1,"544308681337106432,544279344252596224,544278016235302912,544277721186979840,544296634767929344,544277505293561858,544306571350921216,544281387499413504,544279451760996352,544280441151574016",544306571350921216
544277117039837184,2,"544310742086717441,544311853409529856,544282348049956864,544279000672387072,544279139704782848,544316325468725248,544281375826665472,544306676619173889,544280357760024576,544280318870827008",544279139704782848
544277860555710464,0,"544278027891646464,544278126084517888,544362143903010816,544444834933903361",544362143903010816
544277860555710464,1,"544283762201083904,544284578068713473,544365478224101377,544280329050005507",544283762201083904
544277860555710464,2,"544365478224101377,544284578068713473,544283762201083904,544444834933903361",544283762201083904
544278335455776769,0,"544279731911524352,544278855226122242,544279909796175873",544278855226122242
544278335455776769,1,"544278685759860736,544280027714420736,544278581585907713",544278581585907713
544278335455776769,2,"544280027714420736,544278581585907713,544278685759860736",544278581585907713
544278985249550337,0,"544280052175613952,544284533756284929,544282786039726080,544282085763346432,544279768636465152,544300186554474497",544280052175613952
544278985249550337,1,"544281086705299457,544687372030709761,544279390553530368,544281098906521600,544281249037418496,544282314931707904",544279390553530368
544278985249550337,2,"544280052175613952,544284533756284929,544282786039726080,544282085763346432,544279768636465152,544300186554474497",544280052175613952
544282005941530624,0,"544287292538769409,544333770900242432,544289223244013568,544297184712085504,544293212996001792",544333770900242432
544282005941530624,1,"544297460936753152,544300933455548417,544299767195779072,544283669394120704,544282429583003648",544297460936753152
544282005941530624,2,"544287292538769409,544289223244013568,544293212996001792,544297184712085504,544294946371403776",544294946371403776
544282227035869184,0,"544284083757805568,544282322779250688,544282548197916672,544282441091788801",544282441091788801
544282227035869184,1,"544283734044721152,544282464462860288,544282563603628032,544284075721494528",544282464462860288
544282227035869184,2,"544282322779250688,544284083757805568,544282548197916672,544283586111619072",544283586111619072
544283772569788416,0,"544286041155571712,544284949986439169,544306299606151168,544308514811035650,544294036463710209,544284386993397761,544297005208846336",544308514811035650
544283772569788416,1,"544286591515373569,544284225357504512,544284069518147584,544285415814225921,544284536570662914,544316754521239552,544297005208846336",544284069518147584
544283772569788416,2,"544284069518147584,544284571626635266,544285415814225921,544316754521239552,544308203044216832,544284643605114880,544284536570662914",544284069518147584
544287209730236416,0,"544328560689684480,544338192703717376,544292469866000387",544338192703717376
544287209730236416,1,"544294834216108032,544293447717650432,544333585847971841",544333585847971841
544287209730236416,2,"544328560689684480,544301354034794496,544292469866000387",544301354034794496
544288681021145090,0,"544290755624198144,544297924088582144,544290393693904896,544298040652099584,544288801926156289,544289449941557248",544298040652099584
544288681021145090,1,"544290755624198144,544290635013189632,544288822545354753,544290393693904896,544299161084895232,544291860425232384",544299161084895232
544288681021145090,2,"544289312314228737,544292185722851329,544289696915136512,544290348525449216,544299655660843009,544289449941557248",544289449941557248
544289311504355328,0,544293230649810944,544293230649810944
544289311504355328,1,544300122998194177,544300122998194177
544289311504355328,2,544300122998194177,544300122998194177
544289409294553088,0,"544316464719609856,544294003361857537,544407913125515264,544291580958351360",544291580958351360
544289409294553088,1,"544291886131736577,544290247710744576,544290339339517952,544292788498464768",544291886131736577
544289409294553088,2,"544291886131736577,544290247710744576,544290339339517952,544289517436272640",544291886131736577
544289941996326912,0,"544291376968790016,544403327459790848",544291376968790016
544289941996326912,1,"544291376968790016,544322700726906880",544291376968790016
544289941996326912,2,"544403327459790848,544322700726906880",544322700726906880
544290258951892992,0,"544290355068166146,544291071833157632,544293285670694912,544292833042374656",544290355068166146
544290258951892992,1,"544290355068166146,544291071833157632,544293285670694912,544292833042374656",544290355068166146
544290258951892992,2,"544295119051300864,544292284259262464,544297256036630528,544292932216696832",544297256036630528
544291804057960448,0,"544292125102587904,544534380614807552,544326802877857792,544534375577423872",544534375577423872
544291804057960448,1,"544292150411026432,544301820865429506,544295112545538048,544302813615247360",544301820865429506
544291804057960448,2,"544292125102587904,544299300260311040,544308699981164545,544326802877857792",544308699981164545
544291965513134080,0,"544295739644342272,544292863471677440,544294012262174720,544294686437814272,544294284015329280,544293730455269376,544292545690222592,544293930087366657",544295739644342272
544291965513134080,1,"544292184476758016,544292117527289856,544293240669622272,544293426259189761,544293668513792000,544293007391207425,544292535565180928,544293179537625088",544293179537625088
544291965513134080,2,"544295739644342272,544294284015329280,544293930087366657,544297280845541376,544297640423587840,544295313456902144,544294686437814272,544293730455269376",544295739644342272
544292129972170752,0,"544298830494441473,544298397034086400,544298416571179008,544296770420105216,544297777266954240",544298397034086400
544292129972170752,1,"544298830494441473,544298416571179008,544297777266954240,544296994676965376,544298397034086400",544298397034086400
544292129972170752,2,"544292970074087424,544292316253396993,544292377897488384,544293062776995840,544295054723268608",544295054723268608
544292670336925696,0,"544303794746429440,544294929300602880",544303794746429440
544292670336925696,1,"544293283225427968,544294929300602880",544294929300602880
544292670336925696,2,"544293948790177794,544292754344275968",544293948790177794
544293753130082305,0,"544294275723558912,544295402510761984,544294473292079104,544395145529942016",544294473292079104
544293753130082305,1,"544294275723558912,544295402510761984,544294473292079104,544298217421438976",544294473292079104
544293753130082305,2,"544306124124860416,544296936019611648,544293997825777664,544294802129707008",544306124124860416
544294893146091520,0,"544296384493789186,544298982608879616,544317437471391745,544312848282050561,544297327402713088,544297851950354432,544302143315128320,544302823534784512,544300707608670208,544302000343875585",544296384493789186
544294893146091520,1,"544296384493789186,544298982608879616,544317437471391745,544312848282050561,544297327402713088,544297851950354432,544302823534784512,544300707608670208,544302143315128320,544302553568010240",544296384493789186
544294893146091520,2,"544296014363246592,544297830853001216,544296218613256192,544297678771724288,544297864650706946,544302060792184833,544297633636818944,544298394030968832,544301711003615232,544302061912092673",544298394030968832
544297696308518912,0,"544298332005613569,544297846233890816,544298655336136704,544301597170233344,544660449669967872,544301353976467457,544298113696292864,544313211474804736",544660449669967872
544297696308518912,1,"544313083783421953,544300001568911360,544299651005181953,544300652479127552,544298844737916928,544300106212577280,544298946441392128,544331064379203587",544298946441392128
544297696308518912,2,"544313083783421953,544299651005181953,544300001568911360,544300652479127552,544298844737916928,544300106212577280,544298946441392128,544331064379203587",544298946441392128
544301453717041152,0,"544302335540084736,544303740485128194,544302181848195073,544301643194716160,544302387075100672,544302129083846656",544302335540084736
544301453717041152,1,"544302335540084736,544303740485128194,544302181848195073,544301643194716160,544302387075100672,544303978373070853",544302335540084736
544301453717041152,2,"544302363960684544,544301863500541952,544301911303012352,544302536803745792,544302024352092162,544302134943297536",544301911303012352
544305540286148609,0,"544306128805724160,544333035370721280,544310038613852160,544307524770738176,544306003026538497",544306003026538497
544305540286148609,1,"544306274146713600,544317774495875072,544307069864538113,544307868540076033,544315524646043650",544317774495875072
544305540286148609,2,"544327005471526912,544315887491117058,544306589252198400,544306412562960386,544307069864538113",544306412562960386
544305745416581120,0,544317391405330432,544317391405330432
544305745416581120,1,544311947936538624,544311947936538624
544305745416581120,2,544317391405330432,544317391405330432
544306402731507712,0,544320468892020736,544320468892020736
544306402731507712,1,544482722295844864,544482722295844864
544306402731507712,2,544320468892020736,544320468892020736
544306719686656000,0,"544311486118887425,544308632997724160,544308940024971265,544309593916989440,544314667795873792,544309550778957824",544314667795873792
544306719686656000,1,"544311274545217536,544310836227895296,544324787934621697,544337321349230592,544315486465716225,544309789660942337",544337321349230592
544306719686656000,2,"544311274545217536,544324787934621697,544310836227895296,544337321349230592,544315486465716225,544309789660942337",544337321349230592
544309275141885952,0,"544310817521696769,544309589575864320,544309653266386944,544309563848003584,544311680893583360,544343843731034114,544309904992108545,544342454938243072,544311849794023424,544309667099181056,544335993977847808",544342454938243072
544309275141885952,1,"544334599342784512,544311269533437952,544338052244840448,544339122463453185,544313221180833792,544331613807849472,544335029149900800,544312720984915968,544312916410114048,544318148162244610,544360294752190464",544318148162244610
544309275141885952,2,"544311269533437952,544309574107693056,544334599342784512,544338052244840448,544339122463453185,544313221180833792,544309882673844224,544309667099181056,544331613807849472,544335029149900800,544310719965970432",544339122463453185
544310853613281281,0,"544315647182651392,544314470793613313,544312995544039426,544323425993371649,544355074672033792,544320787436433409,544318876255653888",544314470793613313
544310853613281281,1,"544315647182651392,544312995544039426,544314470793613313,544322736806711296,544323425993371649,544355074672033792,544313637318307840",544314470793613313
544310853613281281,2,"544328661806366721,544323742004813824,544312583746899970,544323119138103296,544350295770558465,544350274308284416,544322375144472576",544328661806366721
544314234541469696,0,"544314448387645440,544315385126727681,544316287598358528,544316370687913984,544315413862301697,544316055670493184,544314799845154816",544314799845154816
544314234541469696,1,"544317958592688129,544314961749880833,544316112171581440,544315302901608448,544314781901918208,544316432985899008,544315030632538112",544315030632538112
544314234541469696,2,"544315385126727681,544314448387645440,544314872985423872,544316287598358528,544314805021331456,544316055670493184,544314799845154816",544314805021331456
544315472075042818,0,"544336986186588161,544323165355130880,544321946192986112,544316952911425536,544322761657561088,544317479833849856,544316973421973504,544323275862863873,544317010629648384",544321946192986112
544315472075042818,1,"544364458831654913,544365801503879169,544363324431794176,544366958473248768,544582023956815873,544365515255599104,544363594138533888,544366598082265088,544362882117693442",544364458831654913
544315472075042818,2,"544364458831654913,544365515255599104,544365801503879169,544582023956815873,544362882117693442,544363324431794176,544366958473248768,544469407578464256,544363594138533888",544364458831654913
544319274072817664,0,"544319680194699264,544319596719661056,544321107017232384,544320911554265088,544321707436019712",544321107017232384
544319274072817664,1,"544320325639364608,544321184993529856,544321229360869376,544321096221077505,544321039476346881",544321184993529856
544319274072817664,2,"544320325639364608,544321184993529856,544321096221077505,544321229360869376,544321039476346881",544321184993529856
544319832486064128,0,"544320586689048576,544323804399665152,544320880113762304,544320809276571650,544321159018590208,544321396328136704",544320586689048576
544319832486064128,1,"544320586689048576,544320606058340352,544320115647741952,544320809276571650,544320067190935553,544320267107856384",544320606058340352
544319832486064128,2,"544321596547424257,544320016582459393,544320124069879809,544319992096112641,544321686754316288,544320667018362880",544320016582459393
544324444773433348,0,"544324801188605952,544324907400568832,544324685446787073,544324739356188674,544325421022457856,544325472906403841",544324907400568832
544324444773433348,1,"544324801188605952,544324907400568832,544324685446787073,544324739356188674,544325103693987840,544324609424625665",544324907400568832
544324444773433348,2,"544325665693376512,544354628775600128,544325077249302528,544326145210994688,544324734947577856,544326091519700992",544354628775600128
544328894812549121,0,"544349752834285568,544346603520135168,544332606280437760,544351912599240704,544349391264296961,544347763853770752,544497329920036865,544335782454886400,544345742664822784,544351491851829249,544333004928057345,544349633334374400",544497329920036865
544328894812549121,1,"544329632565452801,544330583363837953,544329409159639040,544335551361744896,544329732561854464,544334861021229056,544330173395775488,544349089890959360,544349614393282561,544333222801186816,544344965443510273,544336481192402945",544336481192402945
544328894812549121,2,"544332606280437760,544351912599240704,544347763853770752,544346603520135168,544335782454886400,544349752834285568,544345742664822784,544497329920036865,544349391264296961,544345140727660544,544336049330061315,544333004928057345",544497329920036865
544329935943237632,0,"544331611081162753,544337579143737344,544350806300848129,544347846363738112,544337927132569601,544347707981041664,544347216282791936,544341897712377856,544342570151579650,544346961097138176,544347802428399616,544364150319611904,544342707242414080,544354334348029952,544340358717382656,544334683090083840,544339466265972736,544346902439809024,544353316998631424,544346998975897600,544332284812218368,544346925118394368,544347250206310400,544352643242409984,544347516930514945,544341522213134336,544332423563984897,544331421494423552,544375845402341377,544343462829494272,544342076112904193,544342975044534272,544348986484613120,544347055754199040",544364150319611904
544329935943237632,1,"544330406397374465,544331615812345856,544336896256512000,544346902439809024,544337315124875264,544342707242414080,544347216282791936,544334052526784512,544351211403505666,544347250206310400,544347846363738112,544348155752370177,544346925118394368,544346961097138176,544425456351854592,544349014255472640,544346998975897600,544425098321874944,544347707981041664,544438433410592768,544421367945236480,544344771796295680,544345919575949312,544330529529548801,544348100165263360,544341043764686849,544348496728309760,544331106581897216,544330807964217345,544334683090083840,544331338317565953,544334594531524608,544366214105952256,544333969970302977",544348100165263360
544329935943237632,2,"544349014255472640,544350540717494272,544331106581897216,544336079877595136,544334594531524608,544331336266579969,544349254706155520,544333288249118720,544379605818159104,544330593228840961,544347456238931968,544330529529548801,544344866285576193,544345218992963584,544348196793630720,544330596198019073,544425456351854592,544337315124875264,544348620930433024,544421367945236480,544372250430803969,544353280265293824,544330821365014529,544336306437128192,544336896256512000,544331663241908225,544339866050248704,544425098321874944,544347329416151040,544331153994297344,544342839111327744,544348496728309760,544340392712208384,544347461976727552",544336896256512000
544333764814323713,0,"544350207119732737,544370346342612992,544372144298131456,544338496249294848,544371515551408128,544370082453811200,544347661663342593",544350207119732737
544333764814323713,1,"544350207119732737,544338496249294848,544370346342612992,544372144298131456,544370082453811200,544370603772608512,544334602605563904",544350207119732737
