source_id,tweet_id,cluster_id,is_centroid
500413818368184321,500500740163383299,0,0
500413818368184321,500414334367830017,1,0
500413818368184321,500416260887166976,1,0
500413818368184321,500421425908703233,1,0
500413818368184321,500636418155098113,1,1
500413818368184321,500676678956220416,1,0
500413818368184321,500704429600157696,1,0
500413818368184321,500484108993458176,2,0
500413818368184321,500547984526802944,2,0
500413818368184321,500699046181621760,2,0
500413818368184321,500702640305868801,2,0
500413818368184321,500703436103753728,2,1
521346721226711040,521349366037356544,0,0
521346721226711040,521350130851921921,0,0
521346721226711040,521352186949672960,0,0
521346721226711040,521353434881327104,0,0
521346721226711040,521355922724388865,0,0
521346721226711040,521367394108071936,0,1
521346721226711040,521367512551002112,0,0
521346721226711040,521368022880378882,0,0
521346721226711040,521368940669583360,0,0
521346721226711040,521371539082858496,0,0
521346721226711040,521371742942797825,0,0
521346721226711040,521350466647891968,1,1
521346721226711040,521351041154289665,1,0
521346721226711040,521351752734769152,1,0
521346721226711040,521352500604309506,1,0
521346721226711040,521352678283444224,1,0
521346721226711040,521352738891132929,1,0
521346721226711040,521353020484096001,1,0
521346721226711040,521356252740608001,1,0
521346721226711040,521356894343294976,1,0
521346721226711040,521349434719076352,2,0
521346721226711040,521364652522225665,2,0
521346721226711040,521366121484918785,2,0
521346721226711040,521367905062379521,2,1
521360486387175424,521468392620834817,0_0,1
521360486387175424,521468848466591744,0_0,0
521360486387175424,521468392620834817,0_1,0
521360486387175424,521468848466591744,0_1,1
521360486387175424,521368262010224640,1_0,1
521360486387175424,521371350934761472,1_0,0
521360486387175424,521373767130710016,1_0,0
521360486387175424,521376439099465728,1_0,0
521360486387175424,521378427681898498,1_0,0
521360486387175424,521368262010224640,1_1,0
521360486387175424,521371350934761472,1_1,0
521360486387175424,521373767130710016,1_1,1
521360486387175424,521376439099465728,1_1,0
521360486387175424,521378427681898498,1_1,0
521360486387175424,521360786409943041,2,1
524922729485848576,524923106289516546,0,0
524922729485848576,524938343180931073,0,0
524922729485848576,524996902832852992,0,1
524922729485848576,524923432933552128,1,0
524922729485848576,524924489058889728,1,0
524922729485848576,524929863333842944,1,0
524922729485848576,524935320786456578,1,0
524922729485848576,524938764616204290,1,0
524922729485848576,524940813089144833,1,0
524922729485848576,524941702046707712,1,0
524922729485848576,524949065469923328,1,0
524922729485848576,524996775049191424,1,0
524922729485848576,524998240262180865,1,0
524922729485848576,524998898117779456,1,0
524922729485848576,524999052367527937,1,0
524922729485848576,525000276894572546,1,0
524922729485848576,525000734992248832,1,1
524922729485848576,525003648104161281,1,0
524922729485848576,525014151161081856,1,0
524922729485848576,525016388457738241,1,0
524922729485848576,525017113618956290,1,0
524922729485848576,525018964364382209,1,0
524922729485848576,525020495759282176,1,0
524922729485848576,525023805572648960,1,0
524922729485848576,524927409100193792,2,0
524922729485848576,524935505755254786,2,1
524922729485848576,524935781643980800,2,0
524922729485848576,524935834941001728,2,0
524922729485848576,524938364743876608,2,0
524922729485848576,524938903762268160,2,0
524922729485848576,524943557657133056,2,0
524922729485848576,524943685264629760,2,0
524922729485848576,524943846711754752,2,0
524922729485848576,524943951472906240,2,0
524922729485848576,524964692423630849,2,0
524922729485848576,525003675685888000,2,0
524923293711998976,524923813931540480,0,0
524923293711998976,524926994497024000,0,1
524923293711998976,524935580996894720,0,0
524923293711998976,524923864007331840,1,0
524923293711998976,524924577424879616,1,0
524923293711998976,524925268553904128,1,0
524923293711998976,524925584191664128,1,1
524923293711998976,524926238243049473,1,0
524923293711998976,524923725976965120,2,0
524923293711998976,524923810303057920,2,0
524923293711998976,524923941589364736,2,1
524923293711998976,524924798993199105,2,0
524923293711998976,524925084163514369,2,0
524923293711998976,524925725317795840,2,0
524923293711998976,524925943597789184,2,0
524923293711998976,524925998538981376,2,0
524923293711998976,524926167569022977,2,0
524923293711998976,524926214281383936,2,0
524923293711998976,524926749508132864,2,0
524923293711998976,524933988050534400,2,0
524923293711998976,524934695520600066,2,0
524923293711998976,524935076413734913,2,0
524923293711998976,524945970065584128,2,0
524923462398513152,524928263341481984,0,1
524923462398513152,524926370502430720,1_0,1
524923462398513152,524926523317710848,1_0,0
524923462398513152,524926370502430720,1_1,0
524923462398513152,524926523317710848,1_1,1
524923462398513152,524923588701614080,2,0
524923462398513152,524925639170998272,2,0
524923462398513152,524926236540555264,2,0
524923462398513152,524927906481721345,2,0
524923462398513152,524929751094665216,2,0
524923462398513152,524930875482705920,2,1
524923462398513152,524934870469197824,2,0
524923462398513152,524938029920948224,2,0
524923462398513152,524943172875845632,2,0
524923676484177920,524924021608284160,0,1
524923676484177920,524924074087436289,0,0
524923676484177920,524925154800181248,1,1
524923676484177920,524924651080650752,2,0
524923676484177920,524925391266664448,2,0
524923676484177920,524925449068355584,2,0
524923676484177920,524925539996667904,2,0
524923676484177920,524926568171577345,2,1
524923676484177920,524932346961985536,2,0
524924619812511746,524924867825913856,0,0
524924619812511746,524925154611441664,0,0
524924619812511746,524925487941160960,0,1
524924619812511746,524926393394933760,0,0
524924619812511746,524927041599447040,1_0,1
524924619812511746,525256528337854465,1_0,0
524924619812511746,524927041599447040,1_1,0
524924619812511746,525256528337854465,1_1,1
524924619812511746,524925023552020480,2_0,1
524924619812511746,524926050351185920,2_0,0
524924619812511746,524925023552020480,2_1,0
524924619812511746,524926050351185920,2_1,1
524925050739490816,524925341316689920,0,0
524925050739490816,524925553070329856,0,0
524925050739490816,524929224260714499,0,0
524925050739490816,524929840173309952,0,0
524925050739490816,524930352000036864,0,1
524925050739490816,524932019248463872,0,0
524925050739490816,524925775678816256,1,0
524925050739490816,524926071599534080,1,0
524925050739490816,524926310565814272,1,1
524925050739490816,524926357927903232,2_0,1
524925050739490816,524930718645092353,2_0,0
524925050739490816,524926357927903232,2_1,0
524925050739490816,524930718645092353,2_1,1
524925215235911680,524925756087214082,0_0,1
524925215235911680,524926377481736192,0_0,0
524925215235911680,524933596113801218,0_0,0
524925215235911680,524935683908333569,0_0,0
524925215235911680,524937817924067328,0_0,0
524925215235911680,524925756087214082,0_1,0
524925215235911680,524926377481736192,0_1,0
524925215235911680,524933596113801218,0_1,1
524925215235911680,524935683908333569,0_1,0
524925215235911680,524937817924067328,0_1,0
524925215235911680,524925756087214082,0_2,0
524925215235911680,524926377481736192,0_2,0
524925215235911680,524933596113801218,0_2,0
524925215235911680,524935683908333569,0_2,1
524925215235911680,524937817924067328,0_2,0
524925215235911680,524925756087214082,0_3,0
524925215235911680,524926377481736192,0_3,0
524925215235911680,524933596113801218,0_3,0
524925215235911680,524935683908333569,0_3,0
524925215235911680,524937817924067328,0_3,1
524925215235911680,524925724499935232,1,0
524925215235911680,524926127174078464,1,0
524925215235911680,524926300990214144,1,0
524925215235911680,524928329468870657,1,0
524925215235911680,524929949258768384,1,0
524925215235911680,524931144476028928,1,1
524925215235911680,524940919494426624,1,0
524925215235911680,524927455715663872,2,0
524925215235911680,524928075981918209,2,0
524925215235911680,524934180548124672,2,0
524925215235911680,524935939077206016,2,0
524925215235911680,524941120636469248,2,1
524925730053181440,525046502474137600,0,0
524925730053181440,525047771221737472,0,1
524925730053181440,524926108257775617,1,1
524925730053181440,524926749638131712,1,0
524925730053181440,524928009493827585,1,0
524925730053181440,524930977211355136,1,0
524925730053181440,524932703682969601,1,0
524925730053181440,525049327459504128,1,0
524925730053181440,524926131032850432,2,0
524925730053181440,524926297567293440,2,0
524925730053181440,524926598576099328,2,0
524925730053181440,524926744714047488,2,1
524925730053181440,524928439678427136,2,0
524925730053181440,524930715021213696,2,0
524925730053181440,524993716336197632,2,0
524925730053181440,525004768415322112,2,0
524925730053181440,525013445184602112,2,0
524925730053181440,525044903865511937,2,0
524925987239120897,524930943971504129,0,1
524925987239120897,524938679958405120,1,1
524925987239120897,524930594464362496,2_0,1
524925987239120897,524933733246574592,2_0,0
524925987239120897,524930594464362496,2_1,0
524925987239120897,524933733246574592,2_1,1
524926235030589440,524929568327888896,0_0,1
524926235030589440,524946118774620161,0_0,0
524926235030589440,524929568327888896,0_1,0
524926235030589440,524946118774620161,0_1,1
524926235030589440,524926344992686081,1,1
524926235030589440,524926674417500160,1,0
524926235030589440,524937952820883456,1,0
524926235030589440,524926750506377216,2,1
524926472432410625,524926985454518272,0,1
524926472432410625,524928143229190145,1_0,1
524926472432410625,524928355016396800,1_0,0
524926472432410625,524928143229190145,1_1,0
524926472432410625,524928355016396800,1_1,1
524927281048080385,524927826718638081,0,0
524927281048080385,524928498771972096,0,0
524927281048080385,524934434404192256,0,0
524927281048080385,524934820124975106,0,0
524927281048080385,524942146475163649,0,0
524927281048080385,524942493050494976,0,1
524927281048080385,524942844499619841,0,0
524927281048080385,524947016238268416,0,0
524927281048080385,524948547750621184,0,0
524927281048080385,524950880681201664,0,0
524927281048080385,524928326566412289,1,0
524927281048080385,524929656190148609,1,0
524927281048080385,524931034329395200,1,1
524927281048080385,524931933168746496,1,0
524927281048080385,524936331605323776,1,0
524927281048080385,524936956225282048,1,0
524927281048080385,524938376735379457,1,0
524927281048080385,524939504982167552,1,0
524927281048080385,524939756455477249,1,0
524927281048080385,524941965012795393,1,0
524927281048080385,524941897266397184,2,0
524927281048080385,524965141268692993,2,0
524927281048080385,524965532211351552,2,0
524927281048080385,524965546379739136,2,0
524927281048080385,524965821337329666,2,0
524927281048080385,524966130700791808,2,0
524927281048080385,524966555072094208,2,0
524927281048080385,524966663251566594,2,0
524927281048080385,524966881573470208,2,0
524927281048080385,524967132090888192,2,0
524927281048080385,524967144367591425,2,0
524927281048080385,524967669083414528,2,0
524927281048080385,524968082083958784,2,0
524927281048080385,524968348468412416,2,0
524927281048080385,524969635410870273,2,0
524927281048080385,524969935383326721,2,0
524927281048080385,524970281379823616,2,0
524927281048080385,524970687803715584,2,0
524927281048080385,524971151693729792,2,1
524927281048080385,524971471501021184,2,0
524929497205055488,524929713014181890,0,0
524929497205055488,524930598733758465,0,0
524929497205055488,524930719077122048,0,0
524929497205055488,524930767810756608,0,0
524929497205055488,524930854335053824,0,1
524929497205055488,524929931634286592,1,1
524929497205055488,524930651964051456,1,0
524929497205055488,524931726699954178,1,0
524929497205055488,524930529637175296,2,1
524929497205055488,524931961744142338,2,0
524929497205055488,524951847472488448,2,0
524929497205055488,525030609757151232,2,0
524931324763992064,524932714940862464,0,0
524931324763992064,524933622441476096,0,1
524931324763992064,524934352845938689,0,0
524931324763992064,524932468437053440,1,1
524931324763992064,524932994553769984,2,1
524932056560963584,524933566405562368,0,1
524932056560963584,524941386231971841,0,0
524932935137628160,524940223160287232,0,0
524932935137628160,524940370321629184,0,0
524932935137628160,524943005313409025,0,0
524932935137628160,524944658992865280,0,0
524932935137628160,524946023165460480,0,0
524932935137628160,524957372369108993,0,0
524932935137628160,524958146343624704,0,0
524932935137628160,524959184928768002,0,0
524932935137628160,524962247563431936,0,0
524932935137628160,524970141189431296,0,0
524932935137628160,524990987308134400,0,0
524932935137628160,524993526564929536,0,0
524932935137628160,524994047451332608,0,0
524932935137628160,524996012847665152,0,0
524932935137628160,524996728811175936,0,1
524932935137628160,525522784748060672,0,0
524932935137628160,524933104742723584,1,0
524932935137628160,524933148380237825,1,0
524932935137628160,524933274444238848,1,0
524932935137628160,524933431793553408,1,0
524932935137628160,524934003892432896,1,0
524932935137628160,524934776940412929,1,0
524932935137628160,524935670260047872,1,1
524932935137628160,524939106367721472,1,0
524932935137628160,524939588406878208,1,0
524932935137628160,524946657755299840,1,0
524932935137628160,524962953695858689,1,0
524932935137628160,524933385010290688,2,0
524932935137628160,524933486407602176,2,0
524932935137628160,524936650087231488,2,0
524932935137628160,524941900223381504,2,0
524932935137628160,524945080613093376,2,0
524932935137628160,524958563312357376,2,1
524932935137628160,524959735091847168,2,0
524932935137628160,524960764503674880,2,0
524935485370929152,524935938284486656,0,0
524935485370929152,524936619879849985,0,0
524935485370929152,524937325932212224,0,1
524935485370929152,524937423420411904,0,0
524935485370929152,524937953148403713,0,0
524935485370929152,524938416086347776,0,0
524935485370929152,524938564866682880,0,0
524935485370929152,524935836899766272,1,1
524935485370929152,524935708814086144,2,0
524935485370929152,524936152902811648,2,0
524935485370929152,524936215637000192,2,0
524935485370929152,524936266517733376,2,0
524935485370929152,524936372889853952,2,0
524935485370929152,524937651229822976,2,0
524935485370929152,524938104327905280,2,0
524935485370929152,524938851622854657,2,1
524936793633083394,524937839960928256,0,0
524936793633083394,524937930184597504,0,0
524936793633083394,524938640435068930,0,0
524936793633083394,524939219865972736,0,1
524936793633083394,524944007848550400,0,0
524936793633083394,524944059844931585,0,0
524936793633083394,524960126084866048,0,0
524936793633083394,524962958754205698,0,0
524936793633083394,525360304646266881,1,1
524936793633083394,524937115503566848,2,1
524936793633083394,524938161072242688,2,0
524936793633083394,524938264575508482,2,0
524936793633083394,524939768828686337,2,0
524936793633083394,524940028108353536,2,0
524936793633083394,524942228074926080,2,0
524936793633083394,524944354465841152,2,0
524936793633083394,524946091444146177,2,0
524936793633083394,524948091561324545,2,0
524936793633083394,524967738926981121,2,0
524936872666353664,524937277081145345,0,0
524936872666353664,524937374841987072,0,0
524936872666353664,524937375865401344,0,0
524936872666353664,524937381024378880,0,0
524936872666353664,524937401597427712,0,0
524936872666353664,524937639989092352,0,0
524936872666353664,524937721383755776,0,0
524936872666353664,524937867685289984,0,1
524936872666353664,524937966615920640,0,0
524936872666353664,524938245017436160,0,0
524936872666353664,524941538111922178,0,0
524936872666353664,524950283244544002,0,0
524936872666353664,524937735518564352,1,0
524936872666353664,524939593196793856,1,0
524936872666353664,524950411950948352,1,1
524936872666353664,524937314708242432,2,1
524936872666353664,524940069942358016,2,0
524936872666353664,524949525644201985,2,0
524937542131793920,524954077072228352,0,0
524937542131793920,524959677827014656,0,1
524937542131793920,524981938038534147,0,0
524937542131793920,524962719980879872,1,1
524937542131793920,524953098201362432,2,0
524937542131793920,524953732480794624,2,1
524940659778920448,524941666411872256,0_0,1
524940659778920448,524971253388816385,0_0,0
524940659778920448,524941666411872256,0_1,0
524940659778920448,524971253388816385,0_1,1
524940659778920448,524943452786929664,1,1
524940659778920448,524966301085995008,1,0
524940659778920448,525100398718484481,1,0
524940659778920448,524943514686464000,2,1
524941132237910016,524941892115783680,0_0,1
524941132237910016,524944416721862656,0_0,0
524941132237910016,524941892115783680,0_1,0
524941132237910016,524944416721862656,0_1,1
524941720249978880,524942600344571904,0,0
524941720249978880,524944501052145664,0,0
524941720249978880,524945172321538048,0,0
524941720249978880,524946060985532417,0,0
524941720249978880,524946345271263234,0,0
524941720249978880,524955491965730818,0,0
524941720249978880,524956095841050624,0,1
524941720249978880,524956916305645568,0,0
524941720249978880,524941972788633600,1,0
524941720249978880,524942059657244673,1,0
524941720249978880,524942091634614273,1,0
524941720249978880,524942125553954816,1,0
524941720249978880,524942355175337984,1,0
524941720249978880,524942599866830849,1,0
524941720249978880,524942687427121153,1,1
524941720249978880,524943390816079872,1,0
524941720249978880,524943714029150209,1,0
524941720249978880,524944527111757825,1,0
524941720249978880,524945042574938113,1,0
524941720249978880,524945273358139392,1,0
524941720249978880,524946564167397378,1,0
524941720249978880,524953928320831489,1,0
524941720249978880,524957228327907328,1,0
524941720249978880,524958721479155713,1,0
524941720249978880,524942613934141440,2,0
524941720249978880,524943217947860992,2,0
524941720249978880,524944194402795520,2,0
524941720249978880,524944812752252928,2,1
524941720249978880,524956259624054784,2,0
524942470472548352,524943159726309376,0,1
524942470472548352,524943410520924161,1_0,1
524942470472548352,524944078870700032,1_0,0
524942470472548352,524943410520924161,1_1,0
524942470472548352,524944078870700032,1_1,1
524943490887991296,524943794702401536,0,1
524943490887991296,524943686032175104,1_0,1
524943490887991296,524944680971415552,1_0,0
524943490887991296,524944687053152256,1_0,0
524943490887991296,524943686032175104,1_1,0
524943490887991296,524944680971415552,1_1,1
524943490887991296,524944687053152256,1_1,0
524943490887991296,524945168277852160,2,1
524944399890124801,524946532416884736,0,1
524944399890124801,524971862682767360,0,0
524944399890124801,524972557116915712,0,0
524944399890124801,524945376911314945,1,0
524944399890124801,524948893633871872,1,0
524944399890124801,524952198170836992,1,1
524944399890124801,524953373200891904,1,0
524944399890124801,524953954111995904,1,0
524944399890124801,524945130113863680,2,0
524944399890124801,524946767209459712,2,0
524944399890124801,524946868887756801,2,0
524944399890124801,524948340057047040,2,0
524944399890124801,524949253312217088,2,0
524944399890124801,524951483872444416,2,0
524944399890124801,524952535548063745,2,1
524944399890124801,524967855105007616,2,0
524944399890124801,524969433308340224,2,0
524944399890124801,524970090912313345,2,0
524944399890124801,524970408479850496,2,0
524944399890124801,524971261005660160,2,0
524944399890124801,524971624093982721,2,0
524947416869388288,524956595588194305,0,1
524947416869388288,524947580149825537,1,1
524947416869388288,524947672822988800,1,0
524947674164760577,524952276109373442,0,0
524947674164760577,524952396259409920,0,0
524947674164760577,524952460897828865,0,1
524947674164760577,524947899982290944,1,0
524947674164760577,524948114113703936,1,0
524947674164760577,524955418955902976,1,0
524947674164760577,524959514995724288,1,1
524947674164760577,524961925239959552,1,0
524947674164760577,524962626615664640,1,0
524947674164760577,524962753036185600,1,0
524947674164760577,524964141296259072,1,0
524947674164760577,524964193813155841,1,0
524947674164760577,524953683172524032,2,0
524947674164760577,524956642454941696,2,0
524947674164760577,524960036179968001,2,1
524947674164760577,524960914450415617,2,0
524947674164760577,524961467431665664,2,0
524947674164760577,524962300466569216,2,0
524947674164760577,524962623562186752,2,0
524947674164760577,524964503579262976,2,0
524947867975561216,524948946360483840,0,0
524947867975561216,524949161830260736,0,0
524947867975561216,524949316134535169,0,0
524947867975561216,524954646394445824,0,1
524947867975561216,524962293499822080,0,0
524947867975561216,524973362607845376,0,0
524947867975561216,524948444302286849,1,0
524947867975561216,524949153424879617,1,0
524947867975561216,524949399286579201,1,0
524947867975561216,524951486338715648,1,0
524947867975561216,524961635136704512,1,0
524947867975561216,524974129930592256,1,0
524947867975561216,524974577081126912,1,1
524947867975561216,524975028124016640,1,0
524947867975561216,524976013047263232,1,0
524947867975561216,524978305272135681,1,0
524947867975561216,524974903683203072,2,1
524948206023880704,524948450665050112,0,0
524948206023880704,524948601831956480,0,0
524948206023880704,524948710942588928,0,0
524948206023880704,524951832280707073,0,0
524948206023880704,524951904212615168,0,0
524948206023880704,524977952505606144,0,0
524948206023880704,524978844155912193,0,1
524948206023880704,524950324604592128,1,0
524948206023880704,524950962373287936,1,0
524948206023880704,524951432332451840,1,0
524948206023880704,524952081036496897,1,0
524948206023880704,524996329307906048,1,0
524948206023880704,524996510132744192,1,0
524948206023880704,524997088325955584,1,0
524948206023880704,524998076164214784,1,0
524948206023880704,524999012538408963,1,1
524948206023880704,524949649065779201,2,0
524948206023880704,524950833088458752,2,0
524948206023880704,524952544595177474,2,0
524948206023880704,524979403403444224,2,0
524948206023880704,524996856431251456,2,0
524948206023880704,524997490035404800,2,0
524948206023880704,524998424379523072,2,0
524948206023880704,524999801973506048,2,1
524948866773184512,524951869664133120,0_0,1
524948866773184512,524952352470495233,0_0,0
524948866773184512,524951869664133120,0_1,0
524948866773184512,524952352470495233,0_1,1
524948866773184512,525062819411419136,1,1
524949443607412737,524950874767249408,0,0
524949443607412737,524956714303754240,0,1
524949443607412737,524956942926880768,1,1
524949443607412737,524950200281202688,2,1
524952883343925249,524953204224962560,0,0
524952883343925249,524954311395405824,0,0
524952883343925249,524954368324288512,0,0
524952883343925249,524954979736379392,0,1
524952883343925249,524956203294941184,0,0
524952883343925249,524959930928070656,0,0
524952883343925249,524961842603388928,0,0
524952883343925249,524954074262011904,1,0
524952883343925249,524954362448449537,1,0
524952883343925249,524954461349752832,1,0
524952883343925249,524959159377080320,1,1
524952883343925249,524960241340141568,1,0
524952883343925249,524961388532228098,1,0
524952883343925249,525030741252767744,1,0
524952883343925249,525034103985684480,1,0
524952883343925249,524954684994629633,2,0
524952883343925249,524954878138155008,2,1
524952883343925249,525019382490361856,2,0
524952883343925249,525031846355435520,2,0
524956129017995264,524956507230593026,0,0
524956129017995264,524956679025487872,0,0
524956129017995264,524956724311388161,0,0
524956129017995264,524956728027512832,0,0
524956129017995264,524957131930624000,0,0
524956129017995264,524957310024945665,0,0
524956129017995264,524957420003803136,0,1
524956129017995264,524957744319975425,0,0
524956129017995264,524958112629809152,0,0
524956129017995264,524960171345592321,0,0
524956129017995264,524960172914266112,0,0
524956129017995264,524960305466466304,0,0
524956129017995264,524961799641526273,0,0
524956129017995264,524962985995821057,0,0
524956129017995264,524966291413561344,0,0
524956129017995264,524957146656821249,1,0
524956129017995264,524960426132791296,1,1
524956129017995264,524962037617938432,1,0
524956129017995264,524964253418401792,1,0
524956129017995264,524965991072423936,1,0
524956129017995264,524967358528757761,1,0
524956129017995264,524979653027856385,1,0
524956129017995264,524956946605309952,2,0
524956129017995264,524957484336041984,2,0
524956129017995264,524957535925993472,2,0
524956129017995264,524959078229880832,2,0
524956129017995264,524959489225940993,2,0
524956129017995264,524960113732632576,2,0
524956129017995264,524961283523612673,2,0
524956129017995264,524963581599547392,2,0
524956129017995264,524965013291679744,2,0
524956129017995264,524965291000750080,2,1
524956129017995264,524976163391696896,2,0
524959809402331137,524960034305114113,0_0,1
524959809402331137,524960144632070145,0_0,0
524959809402331137,524960034305114113,0_1,0
524959809402331137,524960144632070145,0_1,1
524959809402331137,524959988956291074,1,0
524959809402331137,524960004529737728,1,0
524959809402331137,524960097563590656,1,0
524959809402331137,524960409602650113,1,0
524959809402331137,524960862248132608,1,0
524959809402331137,524960960227078144,1,0
524959809402331137,524961093496885248,1,1
524959809402331137,524961643688890368,1,0
524959809402331137,524961861406838784,1,0
524959809402331137,524985774224048129,1,0
524959809402331137,524960274156371968,2,0
524959809402331137,524960359388823552,2,1
524959809402331137,524960933211168770,2,0
524959809402331137,524961297721749505,2,0
524961721744900097,524962170166317056,0,0
524961721744900097,524962305571033089,0,0
524961721744900097,524962458864476161,0,0
524961721744900097,524962533472731137,0,0
524961721744900097,524963568534700032,0,1
524961721744900097,524963597454438400,0,0
524961721744900097,524964096886599681,0,0
524961721744900097,524965639677825024,0,0
524961721744900097,524967314262081536,0,0
524961721744900097,524967988114755584,0,0
524961721744900097,524973909930569728,0,0
524961721744900097,524965242691141632,1,0
524961721744900097,524965802647519232,1,1
524961721744900097,524966142654578688,1,0
524961721744900097,524968554131898368,1,0
524961721744900097,524969490149560321,1,0
524961721744900097,524962161026924544,2,0
524961721744900097,524962763362144256,2,0
524961721744900097,524963431821377537,2,0
524961721744900097,524965748268343296,2,0
524961721744900097,524974145583345665,2,1
524961721744900097,525178631208075264,2,0
524961721744900097,525244532929994752,2,0
524962142563610625,524968425685516288,0,0
524962142563610625,524975109023735808,0,1
524962142563610625,524962753099075584,1,1
524962142563610625,524963251181076481,1,0
524962142563610625,524964642406535168,2,1
524964948683005952,524965523470434305,0,0
524964948683005952,524968014484365313,0,0
524964948683005952,524969503499616256,0,1
524964948683005952,524969798170869761,0,0
524964948683005952,524970031856488448,0,0
524964948683005952,524970424246226945,0,0
524964948683005952,524971210275565568,0,0
524964948683005952,524971249152577536,0,0
524964948683005952,524971348469510145,0,0
524964948683005952,524971397488336897,0,0
524964948683005952,524971522126270464,0,0
524964948683005952,524971804096737280,0,0
524964948683005952,524972276345622528,0,0
524964948683005952,524972433984323584,0,0
524964948683005952,524972964052103169,0,0
524964948683005952,524973155014946816,0,0
524964948683005952,524973370677690368,0,0
524964948683005952,524973649527193601,0,0
524964948683005952,524973750710591490,0,0
524964948683005952,524973817219653633,0,0
524964948683005952,524974054957002752,0,0
524964948683005952,524974118614347776,0,0
524964948683005952,524974938256457729,0,0
524964948683005952,524976953707999232,0,0
524964948683005952,524977054178353154,0,0
524964948683005952,524970201503526912,1,0
524964948683005952,524971955381092353,1,1
524964948683005952,524972665564835841,1,0
524964948683005952,524972859714981889,1,0
524964948683005952,524972933652185089,1,0
524964948683005952,524973072504606720,1,0
524964948683005952,524973904969093120,1,0
524964948683005952,524973940343840768,1,0
524964948683005952,524974290115244032,1,0
524964948683005952,524974420428075009,1,0
524964948683005952,524974795503726593,1,0
524964948683005952,524967686284255232,2,0
524964948683005952,524972948508409856,2,1
524964948683005952,524973312901132288,2,0
524964948683005952,524973597467901952,2,0
524964948683005952,524976005564215296,2,0
524964948683005952,524977699584897024,2,0
524964948683005952,525011846164938752,2,0
524964948683005952,525029545540612096,2,0
524965775036387329,524972195978964993,0,1
524965775036387329,524974387125317633,0,0
524965775036387329,525015279387299840,1,1
524965775036387329,525005729938554882,2,1
524966904885428226,524966987169292288,0,1
524966904885428226,524967761110650880,1,1
524966904885428226,524967134339022848,2,0
524966904885428226,524969813865545729,2,0
524966904885428226,524973660311154688,2,1
524966904885428226,524977090140315648,2,0
524969201102901248,524970364771000320,0,0
524969201102901248,524970440285249536,0,0
524969201102901248,524971066943602688,0,0
524969201102901248,524971350881218560,0,0
524969201102901248,524975896432611328,0,0
524969201102901248,524979444881313792,0,0
524969201102901248,524986499411226624,0,1
524969201102901248,524986956409614336,0,0
524969201102901248,524989506509103105,0,0
524969201102901248,524990593895002112,0,0
524969201102901248,524983303599054850,1,1
524969201102901248,524971262071033857,2,0
524969201102901248,524971630678642688,2,0
524969201102901248,524972839078985728,2,0
524969201102901248,524975741306298368,2,0
524969201102901248,524976232266731520,2,1
524969201102901248,524976794198638592,2,0
524970851675176960,524973750694182912,0_0,1
524970851675176960,524973778439528450,0_0,0
524970851675176960,524973750694182912,0_1,0
524970851675176960,524973778439528450,0_1,1
524970851675176960,524973084596375553,1_0,1
524970851675176960,524977026890211328,1_0,0
524970851675176960,524973084596375553,1_1,0
524970851675176960,524977026890211328,1_1,1
524970851675176960,524972452464824320,2,1
524972443308683264,524974351095832578,0,0
524972443308683264,524974608286359552,0,1
524972443308683264,524975119438200833,0,0
524972443308683264,524975009488330756,1,0
524972443308683264,524995006088896513,1,1
524972443308683264,524995354539085826,1,0
524972443308683264,524996070972358656,1,0
524972443308683264,524989861087158272,2,1
524972443308683264,524990464970489856,2,0
524972443308683264,524995496944087040,2,0
524972443308683264,524996595021283328,2,0
524975705206304769,524976661058826240,0,0
524975705206304769,524976772535037952,0,1
524975705206304769,524978385660153856,0,0
524975705206304769,524978635498082305,0,0
524975705206304769,524975860185825281,1,0
524975705206304769,524975908432928768,1,0
524975705206304769,524976050481422336,1,0
524975705206304769,524976279150657536,1,0
524975705206304769,524976291905552385,1,0
524975705206304769,524976422377775104,1,0
524975705206304769,524976564405276672,1,0
524975705206304769,524976999929237505,1,0
524975705206304769,524977226820104192,1,1
524975705206304769,524977413038817280,1,0
524975705206304769,524977527362953218,1,0
524975705206304769,524977621281824770,1,0
524975705206304769,524977773958684673,1,0
524975705206304769,524977952640221184,1,0
524975705206304769,524976240051367937,2_0,1
524975705206304769,524976688275673088,2_0,0
524975705206304769,524976240051367937,2_1,0
524975705206304769,524976688275673088,2_1,1
524980744658382848,524981867876212736,0_0,1
524980744658382848,524983036098924545,0_0,0
524980744658382848,524981867876212736,0_1,0
524980744658382848,524983036098924545,0_1,1
524980744658382848,524983145394110464,1,0
524980744658382848,524983426072731648,1,0
524980744658382848,525001263922937857,1,1
524980744658382848,525043841490251776,1,0
524980744658382848,524982162270220288,2,0
524980744658382848,524990946497531905,2,0
524980744658382848,524991474480730112,2,1
524981436252950528,524982445469622272,0,1
524981436252950528,524981904131764224,1_0,0
524981436252950528,524982163456786432,1_0,0
524981436252950528,525541364927574016,1_0,1
524981436252950528,525554047408160768,1_0,0
524981436252950528,524981904131764224,1_1,0
524981436252950528,524982163456786432,1_1,0
524981436252950528,525541364927574016,1_1,0
524981436252950528,525554047408160768,1_1,1
524981436252950528,524981780122972161,2,0
524981436252950528,524982686369472512,2,1
524983581983375360,524984794480775168,0_0,1
524983581983375360,524985076250341376,0_0,0
